Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Label
172.16.0.1,52625,192.168.10.50,80,6,07/07/2017 04:08,9276785,5,0,30,0,3.233878979,0.53897983,0,0,0,0,100,0,0.53897983,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,54508,192.168.10.3,53,17,07/07/2017 04:11,234,2,2,70,250,1367521.368,17094.01709,0,0,0,0,40,40,8547.008547,8547.008547,35,125,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,60506,192.168.10.50,80,6,07/07/2017 04:11,39017,3,4,26,11601,297998.3084,179.4089756,0,0,0,0,72,92,76.88956096,102.5194146,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,53376,192.168.10.50,21,6,07/07/2017 04:46,124420,20,25,176,436,4918.82334,361.6781868,0,0,0,0,656,816,160.7458608,200.932326,0,50,0,0,0,1,0,0,0,0,BENIGN
192.168.10.9,61589,192.168.10.3,53,17,07/07/2017 03:33,182,2,2,60,264,1780219.78,21978.02198,0,0,0,0,40,40,10989.01099,10989.01099,30,132,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19,59341,157.240.18.35,443,6,07/07/2017 04:58,4365144,5,1,117,41,36.19582767,1.374525102,1,0,0,0,160,32,1.145437585,0.229087517,0,45,0,1,0,0,1,0,0,0,BENIGN
172.16.0.1,49285,192.168.10.50,80,6,07/07/2017 04:05,81188196,8,4,56,11601,143.5799854,0.147804738,0,0,0,0,172,92,0.098536492,0.049268246,0,10135,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,51599,192.168.10.50,80,6,07/07/2017 03:57,56684,3,6,26,11601,205119.6105,158.774963,0,0,0,0,72,132,52.92498765,105.8499753,0,7300,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,50112,6,07/07/2017 04:15,795407,6,2,11607,26,14625.21703,10.05774402,0,0,0,0,144,40,7.543308017,2.514436006,0,7215,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,61395,192.168.10.50,80,6,07/07/2017 04:12,1832178,3,6,26,11607,6349.273924,4.91218648,0,0,0,0,72,132,1.637395493,3.274790986,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,15176,192.168.10.50,80,6,07/07/2017 03:57,4852879,5,0,30,0,6.181897385,1.030316231,0,0,0,0,100,0,1.030316231,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61872,192.168.10.50,80,6,07/07/2017 04:14,106014,4,0,24,0,226.3851944,37.73086573,0,0,0,0,80,0,37.73086573,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,57765,192.168.10.50,80,6,07/07/2017 04:00,76416192,9,6,62,11601,152.6247212,0.196293477,0,0,0,0,192,132,0.117776086,0.078517391,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,36606,192.168.10.50,80,6,07/07/2017 04:12,4065917,4,0,24,0,5.902727478,0.983787913,0,0,0,0,80,0,0.983787913,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,3350,192.168.10.3,53,17,07/07/2017 04:03,245,2,2,64,258,1314285.714,16326.53061,0,0,0,0,80,80,8163.265306,8163.265306,32,129,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,52112,192.168.10.50,80,6,07/07/2017 03:58,1510986,5,0,30,0,19.85458502,3.309097503,0,0,0,0,100,0,3.309097503,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,34793,192.168.10.50,80,6,07/07/2017 04:11,11126733,4,0,24,0,2.156967369,0.359494561,0,0,0,0,80,0,0.359494561,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62364,6,07/07/2017 04:04,4021259,1,6,6,36,10.44449015,1.740748358,0,0,0,0,20,120,0.248678337,1.492070021,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,64252,192.168.10.50,80,6,07/07/2017 04:14,101402446,9,6,62,11601,115.0169494,0.147925426,0,0,0,0,192,132,0.088755255,0.05917017,0,4380,0,0,0,0,1,0,0,0,DDoS
192.168.10.8,9817,172.217.10.74,443,6,07/07/2017 04:17,117054429,16,16,905,5074,51.07880198,0.273377097,0,0,0,0,332,332,0.136688549,0.136688549,0,1430,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,26475,192.168.10.50,80,6,07/07/2017 04:05,1267050,3,6,26,11607,9181.168857,7.103113531,0,0,0,0,72,132,2.36770451,4.735409021,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,53898,192.168.10.50,80,6,07/07/2017 04:07,318296,3,5,26,11607,36547.74172,25.13383769,0,0,0,0,72,112,9.425189132,15.70864855,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,61172,192.168.10.1,53,17,07/07/2017 04:27,60793,1,1,49,221,4441.300808,32.8985245,0,0,0,0,32,32,16.44926225,16.44926225,49,221,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,62067,192.168.10.50,80,6,07/07/2017 04:14,5135869,4,0,24,0,4.673016387,0.778836065,0,0,0,0,80,0,0.778836065,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50449,192.168.10.50,80,6,07/07/2017 04:05,16513,3,5,26,11601,704111.9118,484.4667837,0,0,0,0,72,112,181.6750439,302.7917398,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,54068,6,07/07/2017 03:58,70864878,5,9,11613,62,164.7501602,0.197559079,0,0,0,0,112,192,0.070556814,0.127002265,0,11595,0,0,0,0,1,1,0,0,BENIGN
192.168.10.14,60517,192.168.10.3,53,17,07/07/2017 04:22,54646,4,4,164,408,10467.37181,146.3968085,0,0,0,0,80,80,73.19840427,73.19840427,41,102,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,42782,192.168.10.50,80,6,07/07/2017 04:15,3926924,5,0,30,0,7.639567254,1.273261209,0,0,0,0,100,0,1.273261209,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.3,62454,192.168.10.1,53,17,07/07/2017 04:22,30440,1,1,48,76,4073.587385,65.70302234,0,0,0,0,32,20,32.85151117,32.85151117,48,76,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,33919,192.168.10.50,80,6,07/07/2017 04:10,984752,3,6,26,11607,11813.12655,9.139356914,0,0,0,0,72,132,3.046452305,6.092904609,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,55452,6,07/07/2017 03:59,72779311,6,9,11613,62,160.4164678,0.206102528,0,0,0,0,132,192,0.082441011,0.123661517,0,7215,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,54251,192.168.10.50,80,6,07/07/2017 03:58,70882024,9,7,62,11607,164.6256602,0.225727189,0,0,0,0,192,152,0.126971544,0.098755645,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,60667,192.168.10.50,80,6,07/07/2017 04:03,8150142,4,0,24,0,2.944733969,0.490788995,0,0,0,0,80,0,0.490788995,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,60926,185.49.145.177,80,6,07/07/2017 04:49,96,2,0,12,0,125000.0,20833.33333,0,0,0,0,40,0,20833.33333,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,63551,192.168.10.50,80,6,07/07/2017 04:05,7981786,6,0,36,0,4.510268754,0.751711459,0,0,0,0,120,0,0.751711459,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,15392,192.168.10.50,80,6,07/07/2017 03:57,743938,3,4,26,11601,15628.99059,9.409386266,0,0,0,0,72,92,4.032594114,5.376792152,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,40763,192.168.10.50,80,6,07/07/2017 04:14,7514780,5,0,30,0,3.992132837,0.665355473,0,0,0,0,100,0,0.665355473,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,33367,192.168.10.50,80,6,07/07/2017 04:10,4229509,5,0,30,0,7.093021909,1.182170318,0,0,0,0,100,0,1.182170318,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,40074,119.205.194.11,80,6,07/07/2017 03:51,17925104,43,44,1464,53621,3073.064458,4.853528325,0,0,0,0,880,892,2.398870322,2.454658004,0,1576,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,30300,6,07/07/2017 04:08,1702002,4,3,11607,26,6834.892086,4.112803628,0,0,0,0,92,72,2.350173502,1.762630126,0,11595,0,0,0,1,1,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,37029,6,07/07/2017 04:12,12122280,1,5,6,30,2.969738366,0.494956394,0,0,0,0,20,100,0.082492732,0.412463662,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,20279,192.168.10.50,80,6,07/07/2017 04:00,527982,2,6,20,11607,22021.58407,15.1520317,0,0,0,0,52,132,3.788007925,11.36402377,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,51081,6,07/07/2017 04:15,516874,6,2,11607,26,22506.45225,15.47765993,0,0,0,0,144,40,11.60824495,3.869414983,0,7300,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,60316,192.168.10.50,80,6,07/07/2017 04:13,9865772,4,0,24,0,2.432653015,0.405442169,0,0,0,0,80,0,0.405442169,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,34083,192.168.10.50,80,6,07/07/2017 04:10,70533,3,5,26,11607,164929.891,113.4220861,0,0,0,0,72,112,42.53328229,70.88880382,0,10135,0,0,0,1,0,0,0,0,DDoS
184.84.243.232,80,192.168.10.12,36594,6,07/07/2017 03:44,23,1,1,0,0,0.0,86956.52174,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0,0,0,0,1,1,0,0,BENIGN
192.168.10.12,57796,192.168.10.3,53,17,07/07/2017 04:01,236,2,2,64,258,1364406.78,16949.15254,0,0,0,0,40,40,8474.576271,8474.576271,32,129,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,60402,6,07/07/2017 04:13,6745664,1,5,6,30,5.336761511,0.889460252,0,0,0,0,20,100,0.148243375,0.741216877,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,31237,192.168.10.50,80,6,07/07/2017 04:08,1149928,3,6,26,11607,10116.28554,7.826576968,0,0,0,0,72,132,2.608858989,5.217717979,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,53494,192.168.10.3,53,17,07/07/2017 03:51,204,2,2,76,108,901960.7843,19607.84314,0,0,0,0,64,64,9803.921569,9803.921569,38,54,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,54846,192.168.10.50,80,6,07/07/2017 03:58,1050133,3,5,26,11607,11077.64445,7.618082662,0,0,0,0,72,112,2.856780998,4.761301664,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,58831,6,07/07/2017 04:10,44230,5,2,11607,26,263011.5306,158.263622,0,0,0,0,124,40,113.0454443,45.21817771,0,11595,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,63744,6,07/07/2017 04:13,449585,6,2,11607,26,25874.97359,17.79418797,0,0,0,0,144,40,13.34564098,4.448546993,0,10135,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,62569,192.168.10.50,80,6,07/07/2017 04:03,80630543,8,6,56,11607,144.6474198,0.173631474,0,0,0,0,172,132,0.099217985,0.074413489,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61143,192.168.10.50,80,6,07/07/2017 04:12,98437324,8,4,56,11601,118.4205292,0.12190498,0,0,0,0,172,92,0.081269987,0.040634993,0,8760,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,60807,6,07/07/2017 04:02,80308381,6,9,11613,62,145.3771058,0.186780007,0,0,0,0,132,192,0.074712003,0.112068004,0,10135,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,49912,192.168.10.50,80,6,07/07/2017 04:15,3016940,5,0,30,0,9.943850391,1.657308399,0,0,0,0,100,0,1.657308399,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.9,8970,216.58.219.194,443,6,07/07/2017 03:36,119002585,50,78,5317,64454,586.2981884,1.075606887,1,0,0,0,1012,1560,0.42015894,0.655447947,0,2202,0,1,0,0,1,0,0,0,BENIGN
192.168.10.12,33159,192.168.10.3,53,17,07/07/2017 04:07,211,2,2,64,204,1270142.18,18957.34597,0,0,0,0,40,40,9478.672986,9478.672986,32,102,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,31822,192.168.10.50,80,6,07/07/2017 04:09,649812,3,4,26,11607,17902.10092,10.77234646,0,0,0,0,72,92,4.616719913,6.15562655,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62153,6,07/07/2017 04:04,1109045,1,5,1375,24,1261.445658,5.410060007,1,0,0,0,20,112,0.901676668,4.508383339,0,1375,0,1,0,0,1,1,0,0,BENIGN
192.168.10.17,15426,192.168.10.3,53,17,07/07/2017 03:37,173,2,2,64,176,1387283.237,23121.38728,0,0,0,0,64,64,11560.69364,11560.69364,32,88,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,58491,6,07/07/2017 04:10,947184,6,2,11607,26,12281.66861,8.446088616,0,0,0,0,144,40,6.334566462,2.111522154,0,5840,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,31045,192.168.10.50,80,6,07/07/2017 04:08,686821,2,6,20,11601,16919.98352,11.64786749,0,0,0,0,52,132,2.911966873,8.73590062,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,51907,6,07/07/2017 04:06,395981,7,2,11601,26,29362.51992,22.72836323,0,0,0,0,164,40,17.67761585,5.050747384,0,4380,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,39930,192.168.10.50,80,6,07/07/2017 04:14,723688,3,6,26,11601,16066.31587,12.43629852,0,0,0,0,72,132,4.145432838,8.290865677,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,61231,178.255.83.1,80,6,07/07/2017 04:53,93345,2,0,12,0,128.5553592,21.42589319,0,0,0,0,40,0,21.42589319,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,49198,6,07/07/2017 04:05,82158577,7,9,11613,62,142.1032402,0.19474534,0,0,0,0,152,192,0.085201086,0.109544254,0,5840,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,20762,192.168.10.50,80,6,07/07/2017 04:01,8707254,4,0,24,0,2.756322487,0.459387081,0,0,0,0,80,0,0.459387081,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,60085,192.168.10.50,80,6,07/07/2017 04:03,6813781,5,0,30,0,4.402841829,0.733806971,0,0,0,0,100,0,0.733806971,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.8,10133,54.231.176.243,443,6,07/07/2017 04:40,9000395,3,0,0,0,0.0,0.333318704,0,0,0,0,92,0,0.333318704,0.0,0,0,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,55158,192.168.10.50,80,6,07/07/2017 04:00,1957077,4,0,24,0,12.26318637,2.043864396,0,0,0,0,80,0,2.043864396,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,58660,192.168.10.50,80,6,07/07/2017 04:10,193801,3,5,26,11607,60025.49006,41.27945676,0,0,0,0,72,112,15.47979629,25.79966048,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,14904,192.168.10.50,80,6,07/07/2017 03:57,713412,3,5,26,11607,16306.14568,11.21371662,0,0,0,0,72,112,4.205143732,7.008572886,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.5,56321,23.49.139.27,80,6,07/07/2017 04:14,5740893,3,1,12,0,2.090267141,0.696755714,0,0,0,0,72,32,0.522566785,0.174188928,0,6,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,22467,192.168.10.50,80,6,07/07/2017 04:02,1801513,3,5,26,11601,6454.019483,4.440711779,0,0,0,0,72,112,1.665266917,2.775444862,0,4380,0,0,0,1,0,0,0,0,DDoS
61.251.165.12,80,192.168.10.12,39084,6,07/07/2017 04:15,260,1,3,935,0,3596153.846,15384.61538,1,0,0,0,32,108,3846.153846,11538.46154,0,935,0,1,0,0,1,0,0,0,BENIGN
172.16.0.1,42709,192.168.10.50,80,6,07/07/2017 04:15,42136,3,5,26,11607,276082.21,189.8614012,0,0,0,0,72,112,71.19802544,118.6633757,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,24511,192.168.10.50,80,6,07/07/2017 04:03,178337,3,4,26,11607,65230.43451,39.25152941,0,0,0,0,72,92,16.82208403,22.42944538,0,11595,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,58392,192.168.10.50,80,6,07/07/2017 04:10,94213036,8,6,56,11601,123.7302235,0.148599393,0,0,0,0,172,132,0.084913939,0.063685454,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,28400,192.168.10.50,80,6,07/07/2017 04:06,114683,3,5,26,11607,101436.1326,69.75750547,0,0,0,0,72,112,26.15906455,43.59844092,0,10135,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,61167,192.168.10.1,53,17,07/07/2017 03:31,515,1,1,55,105,310679.6117,3883.495146,0,0,0,0,32,32,1941.747573,1941.747573,55,105,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,50734,6,07/07/2017 04:05,1259198,7,2,11607,26,9238.42001,7.147406524,0,0,0,0,164,40,5.559093963,1.588312561,0,5840,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,59686,192.168.10.50,80,6,07/07/2017 04:01,78382044,8,4,56,11607,148.7968341,0.153096288,0,0,0,0,172,92,0.102064192,0.051032096,0,11595,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,65285,192.168.10.50,80,6,07/07/2017 04:04,46641,3,5,26,11601,249287.1079,171.522909,0,0,0,0,72,112,64.32109089,107.2018181,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,33513,192.168.10.50,80,6,07/07/2017 04:10,1306897,3,4,26,11601,8896.646025,5.35619869,0,0,0,0,72,92,2.295513724,3.060684966,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,50848,192.168.10.50,80,6,07/07/2017 04:15,568732,3,5,26,11607,20454.27372,14.06637924,0,0,0,0,72,112,5.274892216,8.791487027,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,18202,6,07/07/2017 03:59,8034465,1,5,6,30,4.480696599,0.746782766,0,0,0,0,20,100,0.124463794,0.622318972,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.16,37150,184.73.198.136,80,6,07/07/2017 03:58,46441,1,1,6,6,258.3923688,43.0653948,0,0,0,0,20,20,21.5326974,21.5326974,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,59222,192.168.10.50,80,6,07/07/2017 04:01,38614,3,5,26,11601,301108.4063,207.1787435,0,0,0,0,72,112,77.6920288,129.4867147,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,61432,192.168.10.1,53,17,07/07/2017 03:57,61803,1,1,76,160,3818.584858,32.36088863,0,0,0,0,32,20,16.18044432,16.18044432,76,160,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16,46862,157.240.18.5,443,6,07/07/2017 04:19,285355,7,10,496,4090,16071.20955,59.57491546,0,0,0,0,232,328,24.53084754,35.04406792,0,1398,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,39498,192.168.10.50,80,6,07/07/2017 04:13,614232,3,5,26,11601,18929.32963,13.02439469,0,0,0,0,72,112,4.884148009,8.140246682,0,7300,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,64960,192.168.10.50,80,6,07/07/2017 04:16,107739,4,0,24,0,222.7605602,37.12676004,0,0,0,0,80,0,37.12676004,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.8,10275,119.81.183.216,443,6,07/07/2017 04:57,2267,2,0,12,0,5293.339215,882.2232025,0,0,0,0,40,0,882.2232025,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.17,37076,114.80.165.63,80,6,07/07/2017 04:19,63127263,7,0,0,0,0.0,0.110887114,0,0,0,0,280,0,0.110887114,0.0,0,0,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,60183,192.168.10.50,80,6,07/07/2017 04:01,78326612,8,4,56,11607,148.9021381,0.153204635,0,0,0,0,172,92,0.102136423,0.051068212,0,11595,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,23840,192.168.10.50,80,6,07/07/2017 04:03,10900717,4,0,24,0,2.201690036,0.366948339,0,0,0,0,80,0,0.366948339,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.3,60620,192.168.10.1,53,17,07/07/2017 04:23,60664,1,1,61,107,2769.352499,32.96848213,0,0,0,0,20,20,16.48424107,16.48424107,61,107,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,35195,192.168.10.50,80,6,07/07/2017 04:11,7322842,5,0,30,0,4.096770079,0.682795013,0,0,0,0,100,0,0.682795013,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.229.163.249,80,192.168.10.9,10208,6,07/07/2017 04:31,44,1,1,6,6,272727.2727,45454.54545,0,0,0,0,20,20,22727.27273,22727.27273,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,23398,192.168.10.50,80,6,07/07/2017 04:02,5859866,5,0,30,0,5.119570994,0.853261832,0,0,0,0,100,0,0.853261832,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,56060,192.168.10.50,80,6,07/07/2017 04:09,1217019,3,4,26,11607,9558.601797,5.751759011,0,0,0,0,72,92,2.465039576,3.286719435,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,40953,6,07/07/2017 04:14,256422,1,5,6,30,140.39357,23.39892833,0,0,0,0,20,100,3.899821388,19.49910694,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,54467,192.168.10.50,80,6,07/07/2017 03:58,30578,3,4,26,11601,380240.6959,228.9227549,0,0,0,0,72,92,98.10975211,130.8130028,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,60481,192.168.10.50,80,6,07/07/2017 04:01,80313682,8,5,56,11607,145.2180962,0.161865322,0,0,0,0,172,112,0.099609429,0.062255893,0,7215,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61007,192.168.10.50,80,6,07/07/2017 04:12,1736731,3,5,26,11607,6698.216362,4.606355273,0,0,0,0,72,112,1.727383227,2.878972046,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,64510,192.168.10.50,80,6,07/07/2017 04:04,35562,3,4,26,11601,326950.1153,196.8393229,0,0,0,0,72,92,84.3597098,112.4796131,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,59991,192.168.10.50,80,6,07/07/2017 04:01,1863124,3,5,26,11601,6240.593755,4.293863425,0,0,0,0,72,112,1.610198784,2.683664641,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,58384,195.142.107.70,443,6,07/07/2017 03:51,4,2,0,59,0,14800000.0,500000.0,1,0,0,0,40,0,500000.0,0.0,6,53,0,1,0,0,1,0,0,0,BENIGN
192.168.10.8,9706,61.213.187.242,443,6,07/07/2017 04:08,2927586,7,9,884,4071,1692.520732,5.465253625,0,0,0,0,152,188,2.391048461,3.074205164,0,1460,0,0,0,1,0,0,0,0,BENIGN
192.168.10.15,59984,195.54.48.228,443,6,07/07/2017 04:29,16273437,10,10,776,6422,442.3159041,1.228996677,0,0,0,0,212,224,0.614498339,0.614498339,0,2282,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,25214,6,07/07/2017 04:04,23089010,1,5,6,30,1.559183352,0.259863892,0,0,0,0,20,100,0.043310649,0.216553243,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,17713,6,07/07/2017 03:59,6655879,1,5,6,30,5.408752172,0.901458695,0,0,0,0,20,100,0.150243116,0.751215579,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,28928,192.168.10.50,80,6,07/07/2017 04:07,827003,5,0,30,0,36.27556369,6.045927282,0,0,0,0,100,0,6.045927282,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.217.6.193,443,192.168.10.9,10570,6,07/07/2017 04:50,401,2,0,12,0,29925.18703,4987.531172,0,0,0,0,40,0,4987.531172,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.8,9708,205.174.165.73,8080,6,07/07/2017 04:08,991828,3,3,0,18,18.14830797,6.049435991,0,0,0,0,92,60,3.024717995,3.024717995,0,6,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,38793,192.168.10.50,80,6,07/07/2017 04:13,883756,3,5,26,11607,13163.13553,9.052272347,0,0,0,0,72,112,3.39460213,5.657670217,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,60633,6,07/07/2017 04:13,11285363,1,5,6,30,3.189972711,0.531662118,0,0,0,0,20,100,0.088610353,0.443051765,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.15,58358,23.52.155.27,80,6,07/07/2017 03:46,5805551,3,1,12,0,2.066987268,0.688995756,0,0,0,0,72,32,0.516746817,0.172248939,0,6,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,53623,6,07/07/2017 03:57,881786,4,3,11607,26,13192.54332,7.938434042,0,0,0,0,92,72,4.536248024,3.402186018,0,11595,0,0,0,1,1,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,58645,6,07/07/2017 04:00,78344891,7,9,11607,62,148.9439816,0.204225187,0,0,0,0,152,192,0.089348519,0.114876668,0,4380,0,0,0,0,1,1,0,0,BENIGN
192.168.10.19,61622,192.168.10.3,53,17,07/07/2017 03:45,49234,2,2,60,188,5037.169436,81.24466832,0,0,0,0,40,40,40.62233416,40.62233416,30,94,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,53396,192.168.10.50,80,6,07/07/2017 03:57,70278846,8,5,56,11607,165.9532087,0.184977425,0,0,0,0,172,112,0.113832262,0.071145164,0,7215,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61695,192.168.10.50,80,6,07/07/2017 04:04,5898857,5,0,30,0,5.085731015,0.847621836,0,0,0,0,100,0,0.847621836,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,16828,192.168.10.50,80,6,07/07/2017 03:58,1043525,3,4,26,11607,11147.79234,6.708032869,0,0,0,0,72,92,2.87487123,3.83316164,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.5,55980,192.168.10.3,53,17,07/07/2017 03:41,47245,4,2,124,246,7831.516563,126.9975659,0,0,0,0,104,40,84.66504392,42.33252196,31,123,0,0,0,0,0,0,0,0,BENIGN
